fitment_id,bike_id,product_id,fitment_year_start,fitment_year_end,verification_status,source_url,source_checked_on,fitment_notes
kawasaki-versys-650-2015-2015-2021-arrow-race-tech-2015-2021,kawasaki-versys-650-2015-2015-2021,arrow-race-tech,2015,2021,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-2015-2015-2021-arrow-x-kone-2015-2021,kawasaki-versys-650-2015-2015-2021,arrow-x-kone,2015,2021,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-2015-2015-2021-brocks-adv-meg-2015-2021,kawasaki-versys-650-2015-2015-2021,brocks-adv-meg,2015,2021,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-2015-2015-2021-two-brothers-adventure-s1-2015-2021,kawasaki-versys-650-2015-2015-2021,two-brothers-adventure-s1,2015,2021,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-2015-2015-2021-two-brothers-comp-s-2015-2021,kawasaki-versys-650-2015-2015-2021,two-brothers-comp-s,2015,2021,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-current-2022-2026-akrapovic-adventure-hexagonal-2022-2026,kawasaki-versys-650-current-2022-2026,akrapovic-adventure-hexagonal,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-current-2022-2026-akrapovic-racing-line-2022-2026,kawasaki-versys-650-current-2022-2026,akrapovic-racing-line,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-current-2022-2026-akrapovic-slip-on-line-2022-2026,kawasaki-versys-650-current-2022-2026,akrapovic-slip-on-line,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-current-2022-2026-arrow-adventure-full-kit-2022-2026,kawasaki-versys-650-current-2022-2026,arrow-adventure-full-kit,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-current-2022-2026-arrow-race-tech-2022-2026,kawasaki-versys-650-current-2022-2026,arrow-race-tech,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-current-2022-2026-arrow-x-kone-2022-2026,kawasaki-versys-650-current-2022-2026,arrow-x-kone,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-current-2022-2026-brocks-adv-meg-2022-2026,kawasaki-versys-650-current-2022-2026,brocks-adv-meg,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-current-2022-2026-m4-adventure-canister-2022-2026,kawasaki-versys-650-current-2022-2026,m4-adventure-canister,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-current-2022-2026-two-brothers-comp-s-2022-2026,kawasaki-versys-650-current-2022-2026,two-brothers-comp-s,2022,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-launch-2008-2009-akrapovic-adventure-hexagonal-2008-2009,kawasaki-versys-650-launch-2008-2009,akrapovic-adventure-hexagonal,2008,2009,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-launch-2008-2009-akrapovic-racing-line-2008-2009,kawasaki-versys-650-launch-2008-2009,akrapovic-racing-line,2008,2009,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-launch-2008-2009-akrapovic-slip-on-line-2008-2009,kawasaki-versys-650-launch-2008-2009,akrapovic-slip-on-line,2008,2009,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-launch-2008-2009-arrow-adventure-full-kit-2008-2009,kawasaki-versys-650-launch-2008-2009,arrow-adventure-full-kit,2008,2009,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-launch-2008-2009-arrow-race-tech-2008-2009,kawasaki-versys-650-launch-2008-2009,arrow-race-tech,2008,2009,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-launch-2008-2009-arrow-x-kone-2008-2009,kawasaki-versys-650-launch-2008-2009,arrow-x-kone,2008,2009,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-launch-2008-2009-brocks-adv-meg-2008-2009,kawasaki-versys-650-launch-2008-2009,brocks-adv-meg,2008,2009,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-launch-2008-2009-m4-adventure-canister-2008-2009,kawasaki-versys-650-launch-2008-2009,m4-adventure-canister,2008,2009,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-versys-650-launch-2008-2009-two-brothers-comp-s-2008-2009,kawasaki-versys-650-launch-2008-2009,two-brothers-comp-s,2008,2009,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-1700-vaquero-launch-2011-2024-akrapovic-slip-on-line-2011-2024,kawasaki-vulcan-1700-vaquero-launch-2011-2024,akrapovic-slip-on-line,2011,2024,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-1700-vaquero-launch-2011-2024-akrapovic-touring-2-1-2011-2024,kawasaki-vulcan-1700-vaquero-launch-2011-2024,akrapovic-touring-2-1,2011,2024,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-1700-vaquero-launch-2011-2024-brocks-v-twin-short-2011-2024,kawasaki-vulcan-1700-vaquero-launch-2011-2024,brocks-v-twin-short,2011,2024,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-1700-vaquero-launch-2011-2024-remus-2-1-touring-2011-2024,kawasaki-vulcan-1700-vaquero-launch-2011-2024,remus-2-1-touring,2011,2024,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-1700-vaquero-launch-2011-2024-remus-roxx-2011-2024,kawasaki-vulcan-1700-vaquero-launch-2011-2024,remus-roxx,2011,2024,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-1700-vaquero-launch-2011-2024-two-brothers-2-1-comp-2011-2024,kawasaki-vulcan-1700-vaquero-launch-2011-2024,two-brothers-2-1-comp,2011,2024,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-1700-vaquero-launch-2011-2024-two-brothers-comp-s-2011-2024,kawasaki-vulcan-1700-vaquero-launch-2011-2024,two-brothers-comp-s,2011,2024,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-1700-vaquero-launch-2011-2024-two-brothers-storm-series-2011-2024,kawasaki-vulcan-1700-vaquero-launch-2011-2024,two-brothers-storm-series,2011,2024,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-1700-vaquero-launch-2011-2024-vance-hines-shortshots-2011-2024,kawasaki-vulcan-1700-vaquero-launch-2011-2024,vance-hines-shortshots,2011,2024,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-1700-vaquero-launch-2011-2024-vance-hines-twin-slash-2011-2024,kawasaki-vulcan-1700-vaquero-launch-2011-2024,vance-hines-twin-slash,2011,2024,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-s-launch-2015-2026-akrapovic-slip-on-line-2015-2026,kawasaki-vulcan-s-launch-2015-2026,akrapovic-slip-on-line,2015,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-s-launch-2015-2026-akrapovic-touring-2-1-2015-2026,kawasaki-vulcan-s-launch-2015-2026,akrapovic-touring-2-1,2015,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-s-launch-2015-2026-arrow-indy-race-evo-2015-2026,kawasaki-vulcan-s-launch-2015-2026,arrow-indy-race-evo,2015,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-s-launch-2015-2026-arrow-thunder-2-1-2015-2026,kawasaki-vulcan-s-launch-2015-2026,arrow-thunder-2-1,2015,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-s-launch-2015-2026-brocks-v-twin-short-2015-2026,kawasaki-vulcan-s-launch-2015-2026,brocks-v-twin-short,2015,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-s-launch-2015-2026-remus-slash-cut-2015-2026,kawasaki-vulcan-s-launch-2015-2026,remus-slash-cut,2015,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-s-launch-2015-2026-two-brothers-2-1-comp-2015-2026,kawasaki-vulcan-s-launch-2015-2026,two-brothers-2-1-comp,2015,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-s-launch-2015-2026-two-brothers-comp-s-2015-2026,kawasaki-vulcan-s-launch-2015-2026,two-brothers-comp-s,2015,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-s-launch-2015-2026-two-brothers-storm-series-2015-2026,kawasaki-vulcan-s-launch-2015-2026,two-brothers-storm-series,2015,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
kawasaki-vulcan-s-launch-2015-2026-vance-hines-upsweep-2015-2026,kawasaki-vulcan-s-launch-2015-2026,vance-hines-upsweep,2015,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-current-2021-2026-akrapovic-adventure-hexagonal-2021-2026,ktm-1290-super-adventure-current-2021-2026,akrapovic-adventure-hexagonal,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-current-2021-2026-akrapovic-racing-line-2021-2026,ktm-1290-super-adventure-current-2021-2026,akrapovic-racing-line,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-current-2021-2026-akrapovic-slip-on-line-2021-2026,ktm-1290-super-adventure-current-2021-2026,akrapovic-slip-on-line,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-current-2021-2026-arrow-adventure-full-kit-2021-2026,ktm-1290-super-adventure-current-2021-2026,arrow-adventure-full-kit,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-current-2021-2026-arrow-race-tech-2021-2026,ktm-1290-super-adventure-current-2021-2026,arrow-race-tech,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-current-2021-2026-arrow-x-kone-2021-2026,ktm-1290-super-adventure-current-2021-2026,arrow-x-kone,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-current-2021-2026-fmf-adventure-q4-hex-2021-2026,ktm-1290-super-adventure-current-2021-2026,fmf-adventure-q4-hex,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-current-2021-2026-remus-8-full-system-2021-2026,ktm-1290-super-adventure-current-2021-2026,remus-8-full-system,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-current-2021-2026-remus-roxx-2021-2026,ktm-1290-super-adventure-current-2021-2026,remus-roxx,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-current-2021-2026-akrapovic-adventure-hexagonal-2021-2026,ktm-1290-super-adventure-s-current-2021-2026,akrapovic-adventure-hexagonal,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-current-2021-2026-akrapovic-racing-line-2021-2026,ktm-1290-super-adventure-s-current-2021-2026,akrapovic-racing-line,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-current-2021-2026-akrapovic-slip-on-line-2021-2026,ktm-1290-super-adventure-s-current-2021-2026,akrapovic-slip-on-line,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-current-2021-2026-arrow-adventure-full-kit-2021-2026,ktm-1290-super-adventure-s-current-2021-2026,arrow-adventure-full-kit,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-current-2021-2026-arrow-race-tech-2021-2026,ktm-1290-super-adventure-s-current-2021-2026,arrow-race-tech,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-current-2021-2026-arrow-x-kone-2021-2026,ktm-1290-super-adventure-s-current-2021-2026,arrow-x-kone,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-current-2021-2026-fmf-q4-2021-2026,ktm-1290-super-adventure-s-current-2021-2026,fmf-q4,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-current-2021-2026-remus-8-full-system-2021-2026,ktm-1290-super-adventure-s-current-2021-2026,remus-8-full-system,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-current-2021-2026-remus-roxx-2021-2026,ktm-1290-super-adventure-s-current-2021-2026,remus-roxx,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-launch-2017-2020-akrapovic-adventure-hexagonal-2017-2020,ktm-1290-super-adventure-s-launch-2017-2020,akrapovic-adventure-hexagonal,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-launch-2017-2020-akrapovic-racing-line-2017-2020,ktm-1290-super-adventure-s-launch-2017-2020,akrapovic-racing-line,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-launch-2017-2020-akrapovic-slip-on-line-2017-2020,ktm-1290-super-adventure-s-launch-2017-2020,akrapovic-slip-on-line,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-launch-2017-2020-arrow-adventure-full-kit-2017-2020,ktm-1290-super-adventure-s-launch-2017-2020,arrow-adventure-full-kit,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-launch-2017-2020-arrow-race-tech-2017-2020,ktm-1290-super-adventure-s-launch-2017-2020,arrow-race-tech,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-launch-2017-2020-arrow-x-kone-2017-2020,ktm-1290-super-adventure-s-launch-2017-2020,arrow-x-kone,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-launch-2017-2020-fmf-powercore-4-2017-2020,ktm-1290-super-adventure-s-launch-2017-2020,fmf-powercore-4,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-launch-2017-2020-remus-8-full-system-2017-2020,ktm-1290-super-adventure-s-launch-2017-2020,remus-8-full-system,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-s-launch-2017-2020-remus-roxx-2017-2020,ktm-1290-super-adventure-s-launch-2017-2020,remus-roxx,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-t-2015-2020-akrapovic-adventure-hexagonal-2015-2020,ktm-1290-super-adventure-t-2015-2020,akrapovic-adventure-hexagonal,2015,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-t-2015-2020-akrapovic-racing-line-2015-2020,ktm-1290-super-adventure-t-2015-2020,akrapovic-racing-line,2015,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-t-2015-2020-akrapovic-slip-on-line-2015-2020,ktm-1290-super-adventure-t-2015-2020,akrapovic-slip-on-line,2015,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-t-2015-2020-arrow-adventure-full-kit-2015-2020,ktm-1290-super-adventure-t-2015-2020,arrow-adventure-full-kit,2015,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-t-2015-2020-arrow-race-tech-2015-2020,ktm-1290-super-adventure-t-2015-2020,arrow-race-tech,2015,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-t-2015-2020-arrow-x-kone-2015-2020,ktm-1290-super-adventure-t-2015-2020,arrow-x-kone,2015,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-t-2015-2020-fmf-megabomb-header-2015-2020,ktm-1290-super-adventure-t-2015-2020,fmf-megabomb-header,2015,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-t-2015-2020-remus-8-full-system-2015-2020,ktm-1290-super-adventure-t-2015-2020,remus-8-full-system,2015,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-adventure-t-2015-2020-remus-roxx-2015-2020,ktm-1290-super-adventure-t-2015-2020,remus-roxx,2015,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-2-0-2017-2019-akrapovic-evolution-line-2017-2019,ktm-1290-super-duke-r-2-0-2017-2019,akrapovic-evolution-line,2017,2019,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-2-0-2017-2019-akrapovic-racing-line-2017-2019,ktm-1290-super-duke-r-2-0-2017-2019,akrapovic-racing-line,2017,2019,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-2-0-2017-2019-akrapovic-road-legal-line-2017-2019,ktm-1290-super-duke-r-2-0-2017-2019,akrapovic-road-legal-line,2017,2019,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-2-0-2017-2019-akrapovic-slip-on-line-2017-2019,ktm-1290-super-duke-r-2-0-2017-2019,akrapovic-slip-on-line,2017,2019,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-2-0-2017-2019-akrapovic-track-day-link-pipe-2017-2019,ktm-1290-super-duke-r-2-0-2017-2019,akrapovic-track-day-link-pipe,2017,2019,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-2-0-2017-2019-arrow-competition-full-system-2017-2019,ktm-1290-super-duke-r-2-0-2017-2019,arrow-competition-full-system,2017,2019,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-2-0-2017-2019-arrow-pro-race-2017-2019,ktm-1290-super-duke-r-2-0-2017-2019,arrow-pro-race,2017,2019,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-2-0-2017-2019-arrow-race-tech-2017-2019,ktm-1290-super-duke-r-2-0-2017-2019,arrow-race-tech,2017,2019,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-2-0-2017-2019-arrow-x-kone-2017-2019,ktm-1290-super-duke-r-2-0-2017-2019,arrow-x-kone,2017,2019,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-2-0-2017-2019-remus-nxt-full-2017-2019,ktm-1290-super-duke-r-2-0-2017-2019,remus-nxt-full,2017,2019,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-current-2020-2026-akrapovic-evolution-line-2020-2026,ktm-1290-super-duke-r-current-2020-2026,akrapovic-evolution-line,2020,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-current-2020-2026-akrapovic-racing-line-2020-2026,ktm-1290-super-duke-r-current-2020-2026,akrapovic-racing-line,2020,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-current-2020-2026-akrapovic-road-legal-line-2020-2026,ktm-1290-super-duke-r-current-2020-2026,akrapovic-road-legal-line,2020,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-current-2020-2026-akrapovic-slip-on-line-2020-2026,ktm-1290-super-duke-r-current-2020-2026,akrapovic-slip-on-line,2020,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-current-2020-2026-akrapovic-track-day-link-pipe-2020-2026,ktm-1290-super-duke-r-current-2020-2026,akrapovic-track-day-link-pipe,2020,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-current-2020-2026-arrow-competition-full-system-2020-2026,ktm-1290-super-duke-r-current-2020-2026,arrow-competition-full-system,2020,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-current-2020-2026-arrow-pro-race-2020-2026,ktm-1290-super-duke-r-current-2020-2026,arrow-pro-race,2020,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-current-2020-2026-sc-project-cr-t-2020-2026,ktm-1290-super-duke-r-current-2020-2026,sc-project-cr-t,2020,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-current-2020-2026-sc-project-crt-mid-pipe-kit-2020-2026,ktm-1290-super-duke-r-current-2020-2026,sc-project-crt-mid-pipe-kit,2020,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-current-2020-2026-sc-project-sc1-m-2020-2026,ktm-1290-super-duke-r-current-2020-2026,sc-project-sc1-m,2020,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-launch-2014-2016-akrapovic-evolution-line-2014-2016,ktm-1290-super-duke-r-launch-2014-2016,akrapovic-evolution-line,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-launch-2014-2016-akrapovic-racing-line-2014-2016,ktm-1290-super-duke-r-launch-2014-2016,akrapovic-racing-line,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-launch-2014-2016-akrapovic-road-legal-line-2014-2016,ktm-1290-super-duke-r-launch-2014-2016,akrapovic-road-legal-line,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-launch-2014-2016-akrapovic-slip-on-line-2014-2016,ktm-1290-super-duke-r-launch-2014-2016,akrapovic-slip-on-line,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-launch-2014-2016-akrapovic-track-day-link-pipe-2014-2016,ktm-1290-super-duke-r-launch-2014-2016,akrapovic-track-day-link-pipe,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-launch-2014-2016-arrow-pro-race-2014-2016,ktm-1290-super-duke-r-launch-2014-2016,arrow-pro-race,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-launch-2014-2016-arrow-x-kone-2014-2016,ktm-1290-super-duke-r-launch-2014-2016,arrow-x-kone,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-launch-2014-2016-sc-project-cr-t-2014-2016,ktm-1290-super-duke-r-launch-2014-2016,sc-project-cr-t,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-launch-2014-2016-sc-project-crt-mid-pipe-kit-2014-2016,ktm-1290-super-duke-r-launch-2014-2016,sc-project-crt-mid-pipe-kit,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-1290-super-duke-r-launch-2014-2016-sc-project-sc1-r-2014-2016,ktm-1290-super-duke-r-launch-2014-2016,sc-project-sc1-r,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-current-2013-2026-akrapovic-evolution-line-2013-2026,ktm-250-sx-f-current-2013-2026,akrapovic-evolution-line,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-current-2013-2026-akrapovic-offroad-sx-header-2013-2026,ktm-250-sx-f-current-2013-2026,akrapovic-offroad-sx-header,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-current-2013-2026-fmf-4-1-slip-on-2013-2026,ktm-250-sx-f-current-2013-2026,fmf-4-1-slip-on,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-current-2013-2026-fmf-factory-4-1-rct-2013-2026,ktm-250-sx-f-current-2013-2026,fmf-factory-4-1-rct,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-current-2013-2026-fmf-gnarly-pipe-2013-2026,ktm-250-sx-f-current-2013-2026,fmf-gnarly-pipe,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-current-2013-2026-fmf-megabomb-header-2013-2026,ktm-250-sx-f-current-2013-2026,fmf-megabomb-header,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-current-2013-2026-fmf-powercore-4-2013-2026,ktm-250-sx-f-current-2013-2026,fmf-powercore-4,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-current-2013-2026-fmf-q4-2013-2026,ktm-250-sx-f-current-2013-2026,fmf-q4,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-launch-2006-2012-akrapovic-evolution-line-2006-2012,ktm-250-sx-f-launch-2006-2012,akrapovic-evolution-line,2006,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-launch-2006-2012-akrapovic-offroad-sx-header-2006-2012,ktm-250-sx-f-launch-2006-2012,akrapovic-offroad-sx-header,2006,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-launch-2006-2012-fmf-4-1-slip-on-2006-2012,ktm-250-sx-f-launch-2006-2012,fmf-4-1-slip-on,2006,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-launch-2006-2012-fmf-factory-4-1-rct-2006-2012,ktm-250-sx-f-launch-2006-2012,fmf-factory-4-1-rct,2006,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-launch-2006-2012-fmf-gnarly-pipe-2006-2012,ktm-250-sx-f-launch-2006-2012,fmf-gnarly-pipe,2006,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-launch-2006-2012-fmf-megabomb-header-2006-2012,ktm-250-sx-f-launch-2006-2012,fmf-megabomb-header,2006,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-launch-2006-2012-fmf-powercore-4-2006-2012,ktm-250-sx-f-launch-2006-2012,fmf-powercore-4,2006,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-250-sx-f-launch-2006-2012-fmf-q4-2006-2012,ktm-250-sx-f-launch-2006-2012,fmf-q4,2006,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-350-exc-f-current-2017-2026-akrapovic-evolution-line-2017-2026,ktm-350-exc-f-current-2017-2026,akrapovic-evolution-line,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-350-exc-f-current-2017-2026-akrapovic-offroad-sx-header-2017-2026,ktm-350-exc-f-current-2017-2026,akrapovic-offroad-sx-header,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
